Entry format

Num AJB_ID Author [and author [and …]] [ed.|comp.], Title, Place, Publisher, year, description, price, review [and review [and …]], comments
80 49.05(0).45  P. I. Popow and K. L. Bajew and B. A. Woronzow-Weljaminow and R. W. Kunizkij, Astronomie, Moskau, Staatsverlag für Lehr- und Erziehungsbücher des Ministeriums für Bildungswesen der russischen Sowjetrepublik, 1949, 504 pp, 16R. 25 Kop., , 2nd edition;in Russian;other highschool textbook; 

81 49.05(0).46  W. Prjanischnikow, Die Welt comma in der wir leben, Kiew, Staatsverlag für Lehr- und Erziehungbücher <<Radjanska Schkola>>, 1949, 172 pp, 4R. 60 Kop., , in Ukrainian;

82 49.05(0).47  M. Questiaux, L'univers et la planète Terre, Dinant-Bellevue, Editions <Le Guide de la Nature>>, , 40 pp, 18 fr., Ciel et Terre 65 123, other location Belgium; 

83 49.05(0).48  P. Rousseau, Pour comprendre ... l'Astrophysique, Paris, Gaston Doin et Cie, 1939, 191 pp, , Ciel et Terre 65 283 and Gaz astr 31 58, 

84 49.05(0).49  L. Rudaux and G. de Vaucouleurs, Astronomia — les astres comma l'univers, , , , , , Hemel en Dampkring 47 198 and PAT 30 175, reference AJB 48.05.42;

85 49.05(0).50  B. Russell, Human Knowledge: its Scope and Limits, London, Allen & Unwin, 1948, , $5.00, J RAS Canada 43 114 and, also published New York: Simon & Schuster;

86 49.05(0).51  J. van Schewick, Aufbau des Kosmos, Kevelaer Rhld., Verlag Butzon & Bercker, 1949, 32 pp, , , 

87 49.05(0).52  E. Selikowitsch, Sonnenwelten, Moskau, Staatsverlag für kulturell-aufklärende Literatur, 1949, 80 pp, 2R., , in Russian;

88 49.05(0).53  E. Selikowitsch, Sonnenwelten; Abriß der Stellarastronomie, Tiflis, Staatsverlag für der grusinischen Sowjetrepublik, 1949, 92 pp, 4R., , reprint of AJB 48.05.44;in Georgian;

89 49.05(0).54  I. W. Sergejew and F. D. Bublejnikow, Ungewöhnliche Himmelserscheinungen, , Novosibirsker staatlicher Gebietsverlag, 1949, 52 pp, 95 Kop., , in Russian;

90 49.05(0).55  H. Siedentopf, Die physikalische erforschung des Weltalls, Koln-Opladen, Westdeutscher Verlag, 1949, 38 pp, 2.75 DM, AN 278 143 and Universitas 5 731 and Z. f. Naturforschung 4a 475, 

91 49.05(0).56  P. Sizaire, Le Guide des Etoiles, Paris, Les Grandes Editions Françaises, , 50 pp, , BSAF 63 96, 

92 49.05(0).57  W. T. Skilling and R. S. Richardson, Sun comma Moon comma and Stars, Stuttgart, Union Deutsche Verlagsgesellschaft, 1949, , , Sterne 25 94, reprint of AJB 45.08.61;translated from English by H. Lindeman;in German;

93 49.05(0).58  W. T. Skilling and R. S. Richardson, Astronomy, New York, Henry Holt & Co., 1948, 11+692 pp, 28s, Nature 163 744, also published London: Chapman & Hall Ltd.;

94 49.05(0).59  H. Slouka, Pohledy do nebe, , , , , , Nature 163 623, reference AJB 47.08.24;

